system:index,CUENCA,FID_CUENCA,HECTARES,SUBCUENCA,VERTIENTE,mean,month,precip_mm,year
187_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,174.96444851679553,8.0,174.96444851679553,2015.0
188_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,318.8101583583252,9.0,318.8101583583252,2015.0
188_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,332.5716903809927,9.0,332.5716903809927,2015.0
188_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,333.8987640873763,9.0,333.8987640873763,2015.0
189_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,176.24462014620704,10.0,176.24462014620704,2015.0
189_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,169.99870689780352,10.0,169.99870689780352,2015.0
189_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,161.67680711531864,10.0,161.67680711531864,2015.0
190_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,303.11236045721654,11.0,303.11236045721654,2015.0
190_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,200.23566357444,11.0,200.23566357444,2015.0
190_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,417.9872645798539,11.0,417.9872645798539,2015.0
191_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,62.97283163117452,12.0,62.97283163117452,2015.0
191_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,31.044848600397817,12.0,31.044848600397817,2015.0
191_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,127.86445401570948,12.0,127.86445401570948,2015.0
192_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,90.33301596649706,1.0,90.33301596649706,2016.0
192_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,39.89104261383387,1.0,39.89104261383387,2016.0
192_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,85.76979770413138,1.0,85.76979770413138,2016.0
193_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,42.74678489349967,2.0,42.74678489349967,2016.0
193_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,29.905933149513483,2.0,29.905933149513483,2016.0
193_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,79.41797774085119,2.0,79.41797774085119,2016.0
194_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,54.03814839609616,3.0,54.03814839609616,2016.0
194_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,33.10438588106283,3.0,33.10438588106283,2016.0
194_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,48.96635279506199,3.0,48.96635279506199,2016.0
195_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,60.26329132247641,4.0,60.26329132247641,2016.0
195_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,50.502854341950965,4.0,50.502854341950965,2016.0
195_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,19.20827963912479,4.0,19.20827963912479,2016.0
196_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,76.75577601562946,5.0,76.75577601562946,2016.0
196_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,71.01752028406271,5.0,71.01752028406271,2016.0
196_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,57.21044777870421,5.0,57.21044777870421,2016.0
197_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,303.61990585672737,6.0,303.61990585672737,2016.0
197_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,307.2078351165186,6.0,307.2078351165186,2016.0
197_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,349.61605764523,6.0,349.61605764523,2016.0
198_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,254.2682076217108,7.0,254.2682076217108,2016.0
198_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,221.91376012045487,7.0,221.91376012045487,2016.0
198_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,301.602235962393,7.0,301.602235962393,2016.0
199_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,299.69495644766505,8.0,299.69495644766505,2016.0
199_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,266.3222486885801,8.0,266.3222486885801,2016.0
199_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,301.1577822043213,8.0,301.1577822043213,2016.0
200_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,272.8139158622394,9.0,272.8139158622394,2016.0
200_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,271.1058692042289,9.0,271.1058692042289,2016.0
200_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,295.2010566754893,9.0,295.2010566754893,2016.0
201_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,73.84505020387492,10.0,73.84505020387492,2016.0
201_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,77.35604810864,10.0,77.35604810864,2016.0
201_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,84.71442612749163,10.0,84.71442612749163,2016.0
202_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,75.28196377776669,11.0,75.28196377776669,2016.0
202_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,62.28137058553486,11.0,62.28137058553486,2016.0
202_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,159.25796371203188,11.0,159.25796371203188,2016.0
203_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,95.51668266221624,12.0,95.51668266221624,2016.0
203_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,54.41322530536476,12.0,54.41322530536476,2016.0
203_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,100.4567104463644,12.0,100.4567104463644,2016.0
204_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,77.43141010195409,1.0,77.43141010195409,2017.0
204_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,32.22432470322366,1.0,32.22432470322366,2017.0
204_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,96.51994090600418,1.0,96.51994090600418,2017.0
205_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,32.268508697167654,2.0,32.268508697167654,2017.0
205_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,19.64785520429759,2.0,19.64785520429759,2017.0
205_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,45.29172381366608,2.0,45.29172381366608,2017.0
206_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,42.99288356673058,3.0,42.99288356673058,2017.0
206_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,43.016892722297,3.0,43.016892722297,2017.0
206_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,62.72221127732497,3.0,62.72221127732497,2017.0
207_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,72.67725516952521,4.0,72.67725516952521,2017.0
207_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,56.54361198238838,4.0,56.54361198238838,2017.0
207_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,50.97261187520935,4.0,50.97261187520935,2017.0
208_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,178.68319148665796,5.0,178.68319148665796,2017.0
208_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,193.17319110349737,5.0,193.17319110349737,2017.0
208_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,171.348252417144,5.0,171.348252417144,2017.0
209_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,475.48105733017184,6.0,475.48105733017184,2017.0
209_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,443.7326921495212,6.0,443.7326921495212,2017.0
209_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,461.7889663823831,6.0,461.7889663823831,2017.0
210_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,301.88878678521024,7.0,301.88878678521024,2017.0
210_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,279.25588370064713,7.0,279.25588370064713,2017.0
210_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,426.5542387999749,7.0,426.5542387999749,2017.0
211_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,244.080340167472,8.0,244.080340167472,2017.0
211_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,224.97194458596675,8.0,224.97194458596675,2017.0
211_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,255.34614961239143,8.0,255.34614961239143,2017.0
212_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,311.07780046972675,9.0,311.07780046972675,2017.0
212_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,307.63961872796466,9.0,307.63961872796466,2017.0
212_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,254.335759387906,9.0,254.335759387906,2017.0
213_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,238.58736995339208,10.0,238.58736995339208,2017.0
213_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,239.67477927425472,10.0,239.67477927425472,2017.0
213_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,241.69571399579297,10.0,241.69571399579297,2017.0
214_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,118.8067790477033,11.0,118.8067790477033,2017.0
214_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,63.10793320761596,11.0,63.10793320761596,2017.0
214_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,103.500783528404,11.0,103.500783528404,2017.0
215_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,67.74473365262364,12.0,67.74473365262364,2017.0
215_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,38.46172120999777,12.0,38.46172120999777,2017.0
215_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,117.59377976399811,12.0,117.59377976399811,2017.0
216_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,123.77620983303818,1.0,123.77620983303818,2018.0
216_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,66.74773329529083,1.0,66.74773329529083,2018.0
216_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,196.42476274298164,1.0,196.42476274298164,2018.0
217_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,36.44032331766946,2.0,36.44032331766946,2018.0
217_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,23.638773596720394,2.0,23.638773596720394,2018.0
217_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,55.2915310665721,2.0,55.2915310665721,2018.0
218_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,34.86429623079896,3.0,34.86429623079896,2018.0
218_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,22.89195526941376,3.0,22.89195526941376,2018.0
218_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,37.250957639972825,3.0,37.250957639972825,2018.0
219_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,52.95891012703616,4.0,52.95891012703616,2018.0
219_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,56.02786477773084,4.0,56.02786477773084,2018.0
219_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,57.21284175899681,4.0,57.21284175899681,2018.0
220_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,93.61797127413362,5.0,93.61797127413362,2018.0
220_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,115.55184691286048,5.0,115.55184691286048,2018.0
220_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,74.30031683868246,5.0,74.30031683868246,2018.0
221_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,349.24127048405046,6.0,349.24127048405046,2018.0
221_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,335.38682474150994,6.0,335.38682474150994,2018.0
221_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,397.4503644902986,6.0,397.4503644902986,2018.0
222_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,153.4517184679164,7.0,153.4517184679164,2018.0
222_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,145.16383404740282,7.0,145.16383404740282,2018.0
222_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,229.1849924953646,7.0,229.1849924953646,2018.0
223_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,242.0892090898022,8.0,242.0892090898022,2018.0
223_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,260.13397946225507,8.0,260.13397946225507,2018.0
223_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,379.9775564938965,8.0,379.9775564938965,2018.0
224_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,199.73388351092456,9.0,199.73388351092456,2018.0
224_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,195.24708367116972,9.0,195.24708367116972,2018.0
224_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,245.55693002100435,9.0,245.55693002100435,2018.0
225_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,162.93697112946947,10.0,162.93697112946947,2018.0
225_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,153.3842604184833,10.0,153.3842604184833,2018.0
225_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,148.14501558513916,10.0,148.14501558513916,2018.0
226_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,70.08753077546108,11.0,70.08753077546108,2018.0
226_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,47.44591324943549,11.0,47.44591324943549,2018.0
226_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,86.95676181067051,11.0,86.95676181067051,2018.0
227_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,41.53712314262196,12.0,41.53712314262196,2018.0
227_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,31.947798132153583,12.0,31.947798132153583,2018.0
227_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,70.79160275360135,12.0,70.79160275360135,2018.0
228_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,74.47044483464852,1.0,74.47044483464852,2019.0
228_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,37.301815920858495,1.0,37.301815920858495,2019.0
228_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,89.56294424677677,1.0,89.56294424677677,2019.0
229_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,37.69336378129385,2.0,37.69336378129385,2019.0
229_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,25.156334877099457,2.0,25.156334877099457,2019.0
229_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,56.34893706635679,2.0,56.34893706635679,2019.0
230_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,22.106335077812503,3.0,22.106335077812503,2019.0
230_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,17.87263553159608,3.0,17.87263553159608,2019.0
230_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,26.945005034253853,3.0,26.945005034253853,2019.0
231_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,93.32921824634856,4.0,93.32921824634856,2019.0
231_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,62.85106996992976,4.0,62.85106996992976,2019.0
231_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,75.00411725531282,4.0,75.00411725531282,2019.0
232_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,264.55742118220434,5.0,264.55742118220434,2019.0
232_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,284.1857749073151,5.0,284.1857749073151,2019.0
232_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,237.48910294285548,5.0,237.48910294285548,2019.0
233_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,218.70930691298244,6.0,218.70930691298244,2019.0
233_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,213.63902572961027,6.0,213.63902572961027,2019.0
233_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,241.19588322202537,6.0,241.19588322202537,2019.0
234_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,162.52333764503535,7.0,162.52333764503535,2019.0
234_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,161.17824268409305,7.0,161.17824268409305,2019.0
234_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,318.42978352031923,7.0,318.42978352031923,2019.0
235_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,169.66566467157088,8.0,169.66566467157088,2019.0
235_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,172.82929050830683,8.0,172.82929050830683,2019.0
235_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,184.79823458501943,8.0,184.79823458501943,2019.0
236_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,288.76216925561687,9.0,288.76216925561687,2019.0
236_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,270.399296761142,9.0,270.399296761142,2019.0
236_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,268.83419945621205,9.0,268.83419945621205,2019.0
237_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,281.37177354779686,10.0,281.37177354779686,2019.0
237_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,282.90136199183746,10.0,282.90136199183746,2019.0
237_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,250.42265512090944,10.0,250.42265512090944,2019.0
238_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,92.94109575657778,11.0,92.94109575657778,2019.0
238_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,72.32694012975863,11.0,72.32694012975863,2019.0
238_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,156.14432880383865,11.0,156.14432880383865,2019.0
239_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,165.8355012889835,12.0,165.8355012889835,2019.0
239_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,64.47997931918718,12.0,64.47997931918718,2019.0
239_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,110.3050763877858,12.0,110.3050763877858,2019.0
240_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,125.06722440482402,1.0,125.06722440482402,2020.0
240_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,52.55274046609709,1.0,52.55274046609709,2020.0
240_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,130.3128794422148,1.0,130.3128794422148,2020.0
241_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,89.17935977218389,2.0,89.17935977218389,2020.0
241_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,38.47808304125167,2.0,38.47808304125167,2020.0
241_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,90.89836625900608,2.0,90.89836625900608,2020.0
242_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,61.10565540244972,3.0,61.10565540244972,2020.0
242_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,50.73216238011899,3.0,50.73216238011899,2020.0
242_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,88.18568154347221,3.0,88.18568154347221,2020.0
243_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,43.46429946411811,4.0,43.46429946411811,2020.0
243_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,32.78790868979589,4.0,32.78790868979589,2020.0
243_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,27.71828789169801,4.0,27.71828789169801,2020.0
244_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,199.20540982420556,5.0,199.20540982420556,2020.0
244_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,266.7221664744541,5.0,266.7221664744541,2020.0
244_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,204.93034015743788,5.0,204.93034015743788,2020.0
245_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,215.97025668808996,6.0,215.97025668808996,2020.0
245_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,199.8516676867619,6.0,199.8516676867619,2020.0
245_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,196.68586965766923,6.0,196.68586965766923,2020.0
246_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,220.45192976024092,7.0,220.45192976024092,2020.0
246_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,234.8427958935428,7.0,234.8427958935428,2020.0
246_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,271.71280663254464,7.0,271.71280663254464,2020.0
247_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,268.8352764578968,8.0,268.8352764578968,2020.0
247_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,288.73811676999816,8.0,288.73811676999816,2020.0
247_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,273.41433999528505,8.0,273.41433999528505,2020.0
248_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,398.0697817409783,9.0,398.0697817409783,2020.0
248_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,341.589128598601,9.0,341.589128598601,2020.0
248_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,325.6656517046072,9.0,325.6656517046072,2020.0
249_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,272.2010717164346,10.0,272.2010717164346,2020.0
249_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,235.0882153768708,10.0,235.0882153768708,2020.0
249_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,262.7831433777232,10.0,262.7831433777232,2020.0
250_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,618.0473753040203,11.0,618.0473753040203,2020.0
250_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,485.7474484797667,11.0,485.7474484797667,2020.0
